,,,053 ZOONOSIS-RABIA PERSONAS AGREDIDAS,188 PREVENCIÓN Y CONTROL DE RABIA ANIMALES VACUNADOS,,,,,,,189 PREVENCIÓN Y CONTROL DE RABIA ANIMALES EN CONTROL,,,190 PREVENCIÓN Y CONTROL DE RABIA ANIMALES ESTERILIZADOS,,,,,,,,,,,,,,,,,,,,,,,,,Grand Total
,,,,RAV09 PERRO AUTORIDAD LOCAL,RAV10 PERRO GRUPOS DE LA COMUNIDAD,RAV14 GATO AUTORIDAD LOCAL,RAV15 GATO GRUPOS DE LA COMUNIDAD,RAV16 PERRO SSA,RAV17 GATO SSA,Total,RAE03 CENTRO DE ATENCIÓN CANINA,RAE04 AUTORIDAD LOCAL,Total,RAM21 PERRO MACHO MENOR DE UN AÑO SSA,RAM22 PERRO MACHO MENOR DE UN AÑO AUTORIDAD LOCAL,RAM23 PERRO MACHO MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM24 PERRO MACHO UN AÑO Y MÁS SSA,RAM25 PERRO MACHO UN AÑO Y MÁS AUTORIDAD LOCAL,RAM26 PERRO MACHO UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM27 PERRO HEMBRA MENOR DE UN AÑO SSA,RAM28 PERRO HEMBRA MENOR DE UN AÑO AUTORIDAD LOCAL,RAM29 PERRO HEMBRA MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM30 PERRO HEMBRA UN AÑO Y MÁS SSA,RAM31 PERRO HEMBRA UN AÑO Y MÁS AUTORIDAD LOCAL,RAM32 PERRO HEMBRA UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM33 GATO MACHO MENOR DE UN AÑO SSA,RAM34 GATO MACHO MENOR DE UN AÑO AUTORIDAD LOCAL,RAM35 GATO MACHO MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM36 GATO MACHO UN AÑO Y MÁS SSA,RAM37 GATO MACHO UN AÑO Y MÁS AUTORIDAD LOCAL,RAM38 GATO MACHO UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM39 GATO HEMBRA MENOR DE UN AÑO SSA,RAM40 GATO HEMBRA MENOR DE UN AÑO AUTORIDAD LOCAL,RAM41 GATO HEMBRA MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM42 GATO HEMBRA UN AÑO Y MÁS SSA,RAM43 GATO HEMBRA UN AÑO Y MÁS AUTORIDAD LOCAL,RAM44 GATO HEMBRA UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,Total,
Entidad,Jurisdicción,Municipio,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total
,,14  CORONADO,,,,,,370,90,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460
,,29  GUADALUPE Y CALVO,,,80,,40,4366,877,5363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363
,,32  HIDALGO DEL PARRAL,4,,4138,,220,17367,895,22620,265,,265,8,,7,21,,14,37,,23,45,,32,13,,13,16,,17,37,,31,34,,36,384,23273
,,33  HUEJOTITÁN,2,,,,,1899,101,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002
,,36  JIMÉNEZ,3,,,,,46100,2454,48554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48557
,,39  LÓPEZ,,,,,,521,49,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570
,,44  MATAMOROS,,,,,,2568,532,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100
,,59  SAN FRANCISCO DEL ORO,3,,,,,1350,150,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503
,,60  SANTA BÁRBARA,,,,,,1250,250,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500
,,64  EL TULE,,,,,,1380,40,1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420
,,67  VALLE DE ZARAGOZA,,,,,,750,50,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800
,,Total,12,,4218,,260,79390,5840,89708,265,,265,8,,7,21,,14,37,,23,45,,32,13,,13,16,,17,37,,31,34,,36,384,90369
,4  CUAUHTÉMOC,6   BACHÍNIVA,,,,,,979,17,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996
,,12  CARICHÍ,,,,,,2335,76,2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411
,,17  CUAUHTÉMOC,38,,307,,33,19103,3407,22850,36,890,926,,32,46,,64,126,,76,339,,73,732,,,39,,,44,,,175,,12,166,1924,25738
,,18  CUSIHUIRIACHI,,,,,,555,41,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596
,,31  GUERRERO,1,,,,,6158,494,6652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6653
,,40  MADERA,,,,,,4718,156,4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4874
,,43  MATACHÍ,,,,,,1679,47,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726
,,54  RIVA PALACIO,,,,,,1183,37,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220
,,63  TEMÓSACHIC,,,,,,631,14,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645
,,Total,39,,307,,33,37341,4289,41970,36,890,926,,32,46,,64,126,,76,339,,73,732,,,39,,,44,,,175,,12,166,1924,44859
,5  NUEVO CASAS GRANDES,5   ASCENSIÓN,4,,,,,1397,52,1449,,,,,,,,,,,,,,5,80,,,,,,,,,,,,,85,1538
,,10  BUENAVENTURA,,,,,,1579,60,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639
,,13  CASAS GRANDES,9,66,405,15,102,1072,200,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869
,,23  GALEANA,5,3,,,,315,21,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344
,,35  JANOS,2,,,,,708,78,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788
,,50  NUEVO CASAS GRANDES,,,,,,8122,168,8290,685,,685,,,10,26,,104,37,4,26,61,,44,,,,,,,,,,,,,312,9287
,,Total,20,69,405,15,102,13193,579,14363,685,,685,,,10,26,,104,37,4,26,61,5,124,,,,,,,,,,,,,397,15465
,6  CAMARGO,11  CAMARGO,6,,,,,3108,192,3300,,,,1,,,152,,,,,,62,,,,,,38,,,,,,56,,,309,3615
,,16  LA CRUZ,,,,,,955,88,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043
,,58  SAN FRANCISCO DE CONCHOS,,,,,,344,19,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,62  SAUCILLO,20,,136,,,2041,122,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319
,,Total,26,,136,,,6448,421,7005,,,,1,,,152,,,,,,62,,,,,,38,,,,,,56,,,309,7340
,7  CREEL,9   BOCOYNA,7,,,,,1713,173,1886,53,,53,,,,,,,,,,,,,,,,,,,,,,,,,,1946
,,20  CHÍNIPAS,,,,,,494,53,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547
,,30  GUAZAPARES,13,,,,,1299,261,1560,,,,1,,,3,,,6,,,21,,,2,,,7,,,1,,,9,,,50,1623
,,41  MAGUARICHI,,,,,,455,29,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484
,,46  MORELOS,12,,,,,1005,305,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322
,,47  MORIS,1,,,,,825,26,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852
,,51  OCAMPO,,,,,,632,168,800,,,,,3,,,10,,,5,,,9,,,3,,,3,,,2,,,2,,37,837
,,65  URIQUE,18,,,,,3393,606,3999,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,4018
,,66  URUACHI,2,,,,,696,103,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801
,,Total,53,,,,,10512,1724,12236,53,,53,1,3,1,3,10,,6,5,,21,9,,2,3,,7,3,,1,2,,9,2,,88,12430
,9  OJINAGA,42  MANUEL BENAVIDES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,52  OJINAGA,2,,1300,,,3192,525,5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019
,,Total,3,,1300,,,3192,525,5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020
,10 GUACHOCHI,8   BATOPILAS,17,,191,,74,1770,289,2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341
,,27  GUACHOCHI,8,,324,,30,4796,770,5920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928
,,Total,25,,515,,104,6566,1059,8244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8269
,11 GÓMEZ FARÍAS,25  GÓMEZ FARÍAS,1,,,,,1453,103,1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557
,,34  IGNACIO ZARAGOZA,,,,,,583,7,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590
,,48  NAMIQUIPA,,,,,,1461,203,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664
,,Total,1,,,,,3497,313,3810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811
,Total,,999,13478,7081,526,499,347352,28395,397331,5789,890,6679,322,111,361,663,266,1067,634,242,1184,1037,373,1664,452,75,208,199,88,247,885,123,480,420,127,567,11795,416804
9 CIUDAD DE MEXICO,1  GUSTAVO A. MADERO,5   GUSTAVO A. MADERO,1648,39,,12,,154182,24260,178493,1976,,1976,194,,,530,,,394,,,1047,,,478,,,419,,8,777,,9,733,,,4589,186706
,,Total,1648,39,,12,,154182,24260,178493,1976,,1976,194,,,530,,,394,,,1047,,,478,,,419,,8,777,,9,733,,,4589,186706
,2  AZCAPOTZALCO,2   AZCAPOTZALCO,261,317,,151,,42441,9609,52518,,167,167,76,107,,289,134,,155,167,,477,229,,281,105,,288,139,,360,144,,342,209,,3502,56448
,,Total,261,317,,151,,42441,9609,52518,,167,167,76,107,,289,134,,155,167,,477,229,,281,105,,288,139,,360,144,,342,209,,3502,56448
,3  IZTACALCO,6   IZTACALCO,439,3124,,,,40356,5670,49150,,,,100,,,178,,,144,,,371,,,174,,,147,,,314,,,275,,,1703,51292
,,Total,439,3124,,,,40356,5670,49150,,,,100,,,178,,,144,,,371,,,174,,,147,,,314,,,275,,,1703,51292
,4  COYOACÁN,3   COYOACÁN,509,,,,,70744,18786,89530,148,,148,435,,,780,,,655,,,1256,,,1338,,,682,,,2088,,,944,,,8178,98365
,,Total,509,,,,,70744,18786,89530,148,,148,435,,,780,,,655,,,1256,,,1338,,,682,,,2088,,,944,,,8178,98365
,5  ÁLVARO OBREGÓN,10  ÁLVARO OBREGÓN,326,,,,,74181,18319,92500,,,,101,,,265,,,188,,,469,,,310,,,229,,,578,,,423,,,2563,95389
,,Total,326,,,,,74181,18319,92500,,,,101,,,265,,,188,,,469,,,310,,,229,,,578,,,423,,,2563,95389
,6  MAGDALENA CONTRERAS,8   LA MAGDALENA CONTRERAS,187,6382,,1913,,24411,9454,42160,,,,48,109,,139,445,,136,252,,341,910,,139,154,,122,230,,345,451,,254,541,,4616,46963
,,Total,187,6382,,1913,,24411,9454,42160,,,,48,109,,139,445,,136,252,,341,910,,139,154,,122,230,,345,451,,254,541,,4616,46963
,7  CUAJIMALPA,4   CUAJIMALPA DE MORELOS,242,,,,,26631,4491,31122,,,,48,,,125,,,149,2,,356,7,,143,2,,136,,,256,,,239,,,1463,32827
,,Total,242,,,,,26631,4491,31122,,,,48,,,125,,,149,2,,356,7,,143,2,,136,,,256,,,239,,,1463,32827
,8  TLALPAN,12  TLALPAN,666,2385,,340,,47235,9304,59264,,367,367,99,499,,218,584,,253,1161,,424,1004,,314,513,,179,516,,598,959,,396,900,,8617,68914
,,Total,666,2385,,340,,47235,9304,59264,,367,367,99,499,,218,584,,253,1161,,424,1004,,314,513,,179,516,,598,959,,396,900,,8617,68914
,9  IZTAPALAPA,7   IZTAPALAPA,781,3881,389,1666,194,208048,45212,259390,,76,76,307,140,5,257,250,24,616,348,27,487,592,66,309,338,15,231,220,17,641,861,38,360,451,39,6639,266886
,,Total,781,3881,389,1666,194,208048,45212,259390,,76,76,307,140,5,257,250,24,616,348,27,487,592,66,309,338,15,231,220,17,641,861,38,360,451,39,6639,266886
,10 XOCHIMILCO,13  XOCHIMILCO,866,,48,,56,43574,10242,53920,,,,204,,,292,,,686,,,1084,,,478,,,272,,,1277,,,671,,,4964,59750
,,Total,866,,48,,56,43574,10242,53920,,,,204,,,292,,,686,,,1084,,,478,,,272,,,1277,,,671,,,4964,59750
,11 MILPA ALTA,9   MILPA ALTA,440,,,,,28456,6999,35455,,,,74,13,,172,48,,354,88,,695,199,,192,35,,104,26,,396,115,,331,73,,2915,38810
,,Total,440,,,,,28456,6999,35455,,,,74,13,,172,48,,354,88,,695,199,,192,35,,104,26,,396,115,,331,73,,2915,38810
,12 TLÁHUAC,11  TLÁHUAC,1143,17265,,3835,,42941,8799,72840,,1797,1797,86,117,,314,110,,315,197,,1045,261,,233,78,,183,56,,538,177,,434,122,,4266,80046
,,Total,1143,17265,,3835,,42941,8799,72840,,1797,1797,86,117,,314,110,,315,197,,1045,261,,233,78,,183,56,,538,177,,434,122,,4266,80046
,13 MIGUEL HIDALGO,16  MIGUEL HIDALGO,154,,,,,29123,8392,37515,,,,145,,,383,,,237,,,490,,,348,,,234,,,415,,,353,,,2605,40274
,,Total,154,,,,,29123,8392,37515,,,,145,,,383,,,237,,,490,,,348,,,234,,,415,,,353,,,2605,40274
,14 BENITO JUÁREZ,14  BENITO JUÁREZ,85,,,,,23308,2825,26133,,,,33,,,338,,,41,,,436,,,75,,,520,,,103,,,511,,,2057,28275
,,Total,85,,,,,23308,2825,26133,,,,33,,,338,,,41,,,436,,,75,,,520,,,103,,,511,,,2057,28275
,15 CUAUHTÉMOC,15  CUAUHTÉMOC,290,,,,,40525,8686,49211,,,,215,,,511,,,332,,,719,,,586,,,481,,,806,,,682,,,4332,53833
,,Total,290,,,,,40525,8686,49211,,,,215,,,511,,,332,,,719,,,586,,,481,,,806,,,682,,,4332,53833
,16 VENUSTIANO CARRANZA,17  VENUSTIANO CARRANZA,443,2454,,446,,40156,8704,51760,2,8,10,236,10,,341,153,,84,14,,459,266,,259,4,,269,187,,475,5,,483,294,,3539,55752
,,Total,443,2454,,446,,40156,8704,51760,2,8,10,236,10,,341,153,,84,14,,459,266,,259,4,,269,187,,475,5,,483,294,,3539,55752
,Total,,8480,35847,437,8363,250,936312,199752,1180961,2126,2415,4541,2401,995,5,5132,1724,24,4739,2229,27,10156,3468,66,5657,1229,15,4496,1374,25,9967,2712,47,7431,2590,39,66548,1260530
10 DURANGO,1  DURANGO,5   DURANGO,1993,2700,16400,328,1440,62989,8936,92793,74,2384,2458,86,76,3,195,93,1,436,319,28,521,255,16,157,93,6,84,35,3,360,262,26,182,120,16,3373,100617
,,14  MEZQUITAL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,16  NOMBRE DE DIOS,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,,33  SÚCHIL,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,,Total,2015,2700,16400,328,1440,62989,8936,92793,74,2384,2458,86,76,3,195,93,1,436,319,28,521,255,16,157,93,6,84,35,3,360,262,26,182,120,16,3373,100639
,2  GÓMEZ PALACIO,4   CUENCAMÉ,10,,,,,3299,854,4153,,,,,11,3,,19,3,,37,11,,69,11,,3,1,,2,2,,12,,,10,,194,4357
,,6   GENERAL SIMÓN BOLÍVAR,,,,,,733,131,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864
,,7   GÓMEZ PALACIO,492,147,,19,,24400,2016,26582,,1107,1107,,3,44,,9,84,,6,115,,21,238,,1,71,,1,52,,4,143,,7,122,921,29102
,,12  LERDO,143,1234,,156,,19961,1450,22801,,876,876,,6,8,,71,14,,32,39,,265,50,,6,3,,21,3,,20,25,,61,14,638,24458
,,13  MAPIMÍ,,,,,,2560,177,2737,,,,,,2,,,14,,,,,,29,,,,,,1,,,,,,4,50,2787
,,15  NAZAS,,,,,,3321,395,3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3716
,,21  PEÑÓN BLANCO,,,,,,2033,507,2540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540
,,27  SAN JUAN DE GUADALUPE,,,,,,1124,159,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283
,,29  SAN LUIS DEL CORDERO,,,,,,636,53,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689
,,30  SAN PEDRO DEL GALLO,,,,,,385,27,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412
,,31  SANTA CLARA,,,,,,1801,541,2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342
,,36  TLAHUALILO,7,,,,,5649,867,6516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6523
,,Total,652,1381,,175,,65902,7177,74635,,1983,1983,,20,57,,99,115,,75,165,,355,328,,10,75,,24,58,,36,168,,78,140,1803,79073
,3  SANTIAGO PAPASQUIARO,1   CANATLÁN,27,,,,,5227,409,5636,,,,4,,,7,,,9,,,20,,,2,,,1,,,2,,,5,,,50,5713
,,2   CANELAS,,,,,,1189,49,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238
,,9   GUANACEVÍ,,,,,,1812,52,1864,,,,7,,,12,,,22,,,46,,,9,,,11,,,8,,,6,,,121,1985
,,19  OTÁEZ,1,,,,,1093,30,1123,,,,6,,,3,,,4,,,6,,,2,,,1,,,1,,,2,,,25,1149
,,32  SANTIAGO PAPASQUIARO,16,,,,,4674,180,4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4870
,,35  TEPEHUANES,4,,,,,3128,91,3219,,,,3,,,8,,,10,,,30,,,2,,,6,,,3,,,11,,,73,3296
,,37  TOPIA,,,,,,2032,67,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099
,,39  NUEVO IDEAL,2,,,,,5883,188,6071,,,,5,,,15,,,9,,,33,,,5,,,12,,,13,,,23,,,115,6188
,,Total,50,,,,,25038,1066,26104,,,,25,,,45,,,54,,,135,,,20,,,31,,,27,,,47,,,384,26538
,4  RODEO,3   CONETO DE COMONFORT,,,,,,1204,46,1250,,8,8,,,,,,,,,,1,,,,,,,,,,,,,,,1,1259
,,10  HIDALGO,,,,,,1716,75,1791,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,1805
,,11  INDÉ,,,,,,2001,54,2055,,12,12,,,,,,,,,,,,,,,,,,,,,,1,,,1,2068
,,17  OCAMPO,2,,,,,2976,76,3052,,15,15,,,,,,,,,,1,,,,,1,,,1,,,,,,3,6,3075
,,18  EL ORO,,,,,,1251,52,1303,,8,8,,,,,,,,,,,,,,,,,,1,,,,,,5,6,1317
,,24  RODEO,1,,,,,2421,102,2523,,7,7,,,,,,,,,,,,,,,,,,5,,,,,,30,35,2566
,,25  SAN BERNARDO,,,,,,612,25,637,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,644
,,28  SAN JUAN DEL RÍO,3,,,,,2525,85,2610,,15,15,,,,,,,,,,,,,,,,,,9,,,,,,36,45,2673
,,Total,6,,,,,14706,515,15221,,86,86,,,,,,,,,,2,,,,,1,,,16,,,,1,,74,94,15407
,Total,,2723,4081,16400,503,1440,168635,17694,208753,74,4453,4527,111,96,60,240,192,116,490,394,193,658,610,344,177,103,82,115,59,77,387,298,194,230,198,230,5654,221657
11 GUANAJUATO,1  GUANAJUATO,14  DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,53,,,,,34187,4013,38200,1017,,1017,92,,,351,,,376,,,683,,,73,,,112,,,210,,,225,,,2122,41392
,,15  GUANAJUATO,230,,,,,37269,3911,41180,1620,,1620,61,136,,176,236,,295,418,,432,570,,84,147,,92,99,,274,398,,195,153,,3766,46796
,,22  OCAMPO,34,,,,,4896,700,5596,84,,84,22,,,28,,,127,,,115,,,18,,,29,,,50,,,29,,,418,6132
,,29  SAN DIEGO DE LA UNIÓN,30,,,,,13361,1637,14998,51,,51,85,,,174,,,226,,,354,,,29,,,56,,,70,,,100,,,1094,16173
,,30  SAN FELIPE,41,,,,,26465,3535,30000,95,,95,94,,,277,,,421,,,593,,,58,,,82,,,146,,,156,,,1827,31963
,,Total,388,,,,,116178,13796,129974,2867,,2867,354,136,,1006,236,,1445,418,,2177,570,,262,147,,371,99,,750,398,,705,153,,9227,142456
,2  SAN MIGUEL DE ALLENDE,3   SAN MIGUEL DE ALLENDE,153,,,,,32931,5269,38200,,880,880,166,,,287,,,527,,,666,,,190,,,134,,,289,,,301,,,2560,41793
,,6   ATARJEA,4,,,,,1741,599,2340,,94,94,5,,,9,,,51,,,71,,,9,,,9,,,5,,,4,,,163,2601
,,13  DOCTOR MORA,38,,,,,6291,709,7000,,297,297,19,,,25,,,61,,,115,,,13,,,8,,,27,,,38,,,306,7641
,,32  SAN JOSÉ ITURBIDE,52,,,,,13972,1748,15720,,912,912,40,,,80,,,191,,,241,,,77,,,25,,,148,,,98,,,900,17584
,,33  SAN LUIS DE LA PAZ,33,,,,,26032,2905,28937,,1080,1080,69,,,151,,,294,,,364,,,83,,,50,,,137,,,108,,,1256,31306
,,34  SANTA CATARINA,12,,,,,1944,459,2403,,313,313,23,,,36,,,61,,,64,,,14,,,5,,,26,,,21,,,250,2978
,,40  TIERRA BLANCA,18,,,,,5307,893,6200,,338,338,27,,,23,,,69,,,63,,,12,,,10,,,22,,,26,,,252,6808
,,43  VICTORIA,15,,,,,6641,1259,7900,,356,356,16,,,35,,,38,,,92,,,10,,,6,,,14,,,39,,,250,8521
,,45  XICHÚ,10,,,,,4344,956,5300,,389,389,9,,,44,,,40,,,65,,,13,,,22,,,20,,,37,,,250,5949
,,Total,335,,,,,99203,14797,114000,,4659,4659,374,,,690,,,1332,,,1741,,,421,,,269,,,688,,,672,,,6187,125181
,3  CELAYA,4   APASEO EL ALTO,52,,,,,9604,396,10000,,508,508,60,,,148,,,215,,,338,,,56,,,46,,,122,,,69,,,1054,11614
,,5   APASEO EL GRANDE,83,,,,,15143,857,16000,,592,592,32,,,141,,,122,,,348,,,32,,,46,,,103,,,62,,,886,17561
,,7   CELAYA,66,,,,,56317,6183,62500,2887,,2887,36,30,,162,59,,123,69,,387,148,,100,44,,79,51,,197,46,,167,100,,1798,67251
,,9   COMONFORT,6,,,,,13868,1132,15000,,583,583,41,,,84,,,135,,,245,,,38,,,22,,,80,,,73,,,718,16307
,,11  CORTAZAR,73,,,,,14002,998,15000,,570,570,40,,,102,,,121,,,234,,,73,,,42,,,140,,,78,,,830,16473
,,35  SANTA CRUZ DE JUVENTINO ROSAS,2,,,,,13026,974,14000,,618,618,51,,,89,,,168,,,209,,,48,,,25,,,82,,,57,,,729,15349
,,39  TARIMORO,27,,,,,9323,677,10000,,570,570,18,,,62,,,85,,,146,,,20,,,17,,,61,,,48,,,457,11054
,,44  VILLAGRÁN,29,,,,,7060,440,7500,,606,606,31,,,67,,,78,,,212,,,32,,,30,,,90,,,62,,,602,8737
,,Total,338,,,,,138343,11657,150000,2887,4047,6934,309,30,,855,59,,1047,69,,2119,148,,399,44,,307,51,,875,46,,616,100,,7074,164346
,4  ACÁMBARO,2   ACÁMBARO,165,,,,,21095,1279,22374,1062,395,1457,145,,,220,,,393,,,562,,,116,,,66,,,317,,,214,,,2033,26029
,,10  CORONEO,8,,,,,2565,163,2728,33,,33,,,,8,,,16,,,32,,,,,,14,,,2,,,2,,,74,2843
,,19  JERÉCUARO,15,,,,,15317,1156,16473,678,,678,4,,,24,,,10,,,64,,,14,,,18,,,8,,,42,,,184,17350
,,28  SALVATIERRA,29,,,,,17122,849,17971,848,125,973,62,69,,49,62,,73,136,,97,119,,37,25,,27,27,,54,43,,44,51,,975,19948
,,36  SANTIAGO MARAVATÍO,9,,,,,1417,107,1524,71,,71,1,,,1,,,3,,,13,,,1,,,2,,,,,,1,,,22,1626
,,38  TARANDACUAO,31,,,,,2712,218,2930,145,,145,5,,,13,,,32,,,33,,,,,,2,,,7,,,14,,,106,3212
,,Total,257,,,,,60228,3772,64000,2837,520,3357,217,69,,315,62,,527,136,,801,119,,168,25,,129,27,,388,43,,317,51,,3394,71008
,5  SALAMANCA,18  JARAL DEL PROGRESO,47,,,,,6577,343,6920,,310,310,8,,,33,,,88,,,97,,,13,,,16,,,41,,,41,,,337,7614
,,21  MOROLEÓN,20,,,,,6954,346,7300,,432,432,31,,,61,,,63,,,152,,,28,,,24,,,78,,,92,,,529,8281
,,27  SALAMANCA,126,,,,,37337,2603,39940,,1700,1700,134,,,330,,,398,,,579,,,156,,,109,,,215,,,197,,,2118,43884
,,41  URIANGATO,25,,,,,8065,157,8222,,450,450,16,,,63,,6,44,,,155,,,13,,,25,,,58,,,74,,,454,9151
,,42  VALLE DE SANTIAGO,124,,,,,30048,2372,32420,,955,955,48,,,159,,,241,,,407,,,54,,,60,,,150,,,108,,,1227,34726
,,46  YURIRIA,24,,,,,11684,1154,12838,,802,802,48,,,105,,,113,,,242,,,56,,,26,,,73,,,52,,,715,14379
,,Total,366,,,,,100665,6975,107640,,4649,4649,285,,,751,,6,947,,,1632,,,320,,,260,,,615,,,564,,,5380,118035
,6  IRAPUATO,1   ABASOLO,57,,,,,16726,1174,17900,1337,88,1425,38,,,42,,,118,,,181,,,14,,,6,,,35,,,29,,,463,19845
,,12  CUERÁMARO,37,,,,,4110,190,4300,218,,218,14,,,32,,,130,,,139,,,8,,,5,,,25,,,23,,,376,4931
,,16  HUANÍMARO,33,,,,,3860,340,4200,168,,168,16,,,26,,,95,,,97,,,9,,,9,,,33,,,16,,,301,4702
,,17  IRAPUATO,108,,,,,70930,4090,75020,3594,375,3969,143,98,,347,218,,441,136,,818,290,,159,95,,131,74,,372,163,,241,77,,3803,82900
,,23  PÉNJAMO,49,,,,,34085,2295,36380,93,,93,41,,,82,,,208,,,388,,,36,,,27,,,124,,,65,,,971,37493
,,24  PUEBLO NUEVO,19,,,,,2974,226,3200,84,,84,6,,,23,,,92,,,82,,,19,,,12,,,46,,,18,,,298,3601
,,Total,303,,,,,132685,8315,141000,5494,463,5957,258,98,,552,218,,1084,136,,1705,290,,245,95,,190,74,,635,163,,392,77,,6212,153472
,7  LEÓN,20  LEÓN,278,2,,,,189482,9518,199002,7072,,7072,299,1770,,591,2005,,611,1962,,965,3346,,361,586,,112,531,,599,932,,200,907,,15777,222129
,,Total,278,2,,,,189482,9518,199002,7072,,7072,299,1770,,591,2005,,611,1962,,965,3346,,361,586,,112,531,,599,932,,200,907,,15777,222129
,8  LEÓN DELTA,8   MANUEL DOBLADO,15,,,,,11828,1272,13100,,67,67,8,,,12,,,74,,,178,,,7,,,2,,,35,,,27,,,343,13525
,,25  PURÍSIMA DEL RINCÓN,9,,,,,11612,946,12558,,139,139,33,,,85,,,104,,,244,,,24,,,17,,,35,,,85,,,627,13333
,,26  ROMITA,,,,,,13212,788,14000,,300,300,41,,,102,,,309,,,510,,,52,,,26,,,94,,,98,,,1232,15532
,,31  SAN FRANCISCO DEL RINCÓN,59,,,,,19924,1350,21274,727,118,845,54,,,116,,,138,,,397,,,26,,,35,,,82,,,111,,,959,23137
,,37  SILAO DE LA VICTORIA,148,,,,,23221,1779,25000,1080,91,1171,94,,,233,,,399,,,861,,,148,,,83,,,310,,,257,,,2385,28704
